The Triumvirate,10,6,4/28/20 9:04 AM,4402
Individual: mas2545,10,1,4/28/20 9:13 AM,4405
LSDEE,10,4,4/28/20 9:17 AM,4409
furnald or bust,10,8,4/28/20 9:26 AM,4415
Singles Not Ready to,,,,
Mingle,10,5,4/28/20 9:35 AM,4419
Individual: bjs2228,10,1,4/28/20 9:44 AM,4424
Individual: njl2141,10,1,4/28/20 9:48 AM,4425
Individual: mie2114,10,1,4/28/20 9:52 AM,4429
Sierra and Elsa,10,2,4/28/20 9:56 AM,4430
the swederlands,10,2,4/28/20 10:05 AM,4431
Ohana,10,6,4/28/20 10:14 AM,4432
714 Continued,10,4,4/28/20 10:23 AM,4433
Helena's Bedtime,10,6,4/28/20 10:32 AM,4434
Individual: ee2475,10,1,4/28/20 10:41 AM,4441
912B,10,4,4/28/20 10:45 AM,4449
Individual: sdm2182,10,1,4/28/20 10:54 AM,4451
Casa de la Dilla,10,6,4/28/20 10:58 AM,4452
floorteen,10,10,4/28/20 11:07 AM,4462
Columbia Fencing,,,,
Sophomores,10,5,4/28/20 11:16 AM,4466
margotzoe,10,2,4/28/20 11:25 AM,4467
Housing Hoes,10,4,4/28/20 11:34 AM,4468
EliOli,10,2,4/28/20 11:43 AM,4469
Individual: jmg2354,10,1,4/28/20 11:52 AM,4471
Individual: mga2145,10,1,4/28/20 11:56 AM,4472
Individual: jsh2233,10,1,4/28/20 12:00 PM,4476
Ellie and Erica,10,2,4/28/20 12:04 PM,4478
Dutch Blitz,10,3,4/28/20 12:13 PM,4491
Individual: klg2168,10,1,4/28/20 12:22 PM,4494
Individual: aj2927,10,1,4/28/20 12:26 PM,4498
Fishes,10,4,4/28/20 12:30 PM,4499
Individual: hc3150,10,1,4/28/20 12:39 PM,4500
blowouts,10,4,4/28/20 12:43 PM,4506
Individual: ja3415,10,1,4/28/20 12:52 PM,4507
Individual: el3030,10,1,4/28/20 12:56 PM,4513
Individual: sdh2155,10,1,4/28/20 1:00 PM,4516
Michelle and Caitlin,10,2,4/28/20 1:04 PM,4517
M&M's,10,8,4/28/20 1:13 PM,4521
Individual: jph2188,10,1,4/28/20 1:22 PM,4528
Individual: ma4004,10,1,4/28/20 1:26 PM,4532
Individual: sbl2145,10,1,4/28/20 1:30 PM,4538
Individual: mcj2143,10,1,4/28/20 1:34 PM,4548
Individual: cke2110,10,1,4/28/20 1:38 PM,4553
Individual: rgs2147,10,1,4/28/20 1:42 PM,4555
The guys,10,3,4/28/20 1:46 PM,4556
Individual: jbg2162,10,1,4/28/20 1:55 PM,4559
Individual: ek3088,10,1,4/28/20 1:59 PM,4560
Individual: jmg2353,10,1,4/28/20 2:03 PM,4561
Choom Gang,10,2,4/28/20 2:07 PM,4563
Individual: anm2194,10,1,4/28/20 2:16 PM,4564
Individual: ljg2166,10,1,4/28/20 2:20 PM,4565
Individual: mec2293,10,1,4/28/20 2:24 PM,4574
Swish,10,10,4/28/20 2:28 PM,4577
MRW&SBC,10,2,4/28/20 2:37 PM,4582
HarvardRejects,10,6,4/28/20 2:46 PM,4603
sophomore sanity (no,,,,
hope),10,2,4/28/20 2:55 PM,4606
Individual: fah2118,10,1,4/28/20 3:04 PM,4608
Practice,10,4,4/28/20 3:08 PM,4609
Casa Latina 2.0,10,6,4/28/20 3:17 PM,4611
Individual: aal2177,10,1,4/28/20 3:26 PM,4618
Chi Phi Chi,10,5,4/28/20 3:30 PM,4621
Individual: beb2167,10,1,4/28/20 3:39 PM,4623
Individual: ekf2128,10,1,4/28/20 3:43 PM,4625
Individual: jge2109,10,1,4/28/20 3:47 PM,4626
ChiantiClassico,10,7,4/28/20 3:51 PM,4627
MIEW4,10,4,4/28/20 4:00 PM,4628
Individual: tco2106,10,1,4/28/20 4:09 PM,4634
Individual: mb4659,10,1,4/28/20 4:13 PM,4635
Individual: nwa2107,10,1,4/28/20 4:17 PM,4639
SFGALH,10,6,4/28/20 4:21 PM,4640
BEBs and SEGs,10,4,4/29/20 9:00 AM,4643
suitegreens,10,9,4/29/20 9:09 AM,4645
Individual: tlg2141,10,1,4/29/20 9:18 AM,4648
kwakhan,10,2,4/29/20 9:22 AM,4651
JJ5.2,10,2,4/29/20 9:31 AM,4653
Individual: tat2149,10,1,4/29/20 9:40 AM,4657
Individual: pak2145,10,1,4/29/20 9:44 AM,4664
Individual: WITHHELD,10,1,4/29/20 9:48 AM,4665
Individual: jsw2193,10,1,4/29/20 9:52 AM,4670
ThreeHandMusketeer,10,3,4/29/20 9:56 AM,4679
#JHND,10,4,4/29/20 10:05 AM,4680
Stephen's Angels,10,2,4/29/20 10:14 AM,4685
OG Applesauce,10,6,4/29/20 10:23 AM,4693
Nathan and Casey,10,2,4/29/20 10:32 AM,4696
Atlanta,10,4,4/29/20 10:41 AM,4697
Individual: ns3424,10,1,4/29/20 10:50 AM,4699
Chims Seeds,10,8,4/29/20 10:54 AM,4704
group 1,10,8,4/29/20 11:03 AM,4705
Individual: ss5946,10,1,4/29/20 11:12 AM,4706
futon council,10,3,4/29/20 11:16 AM,4707
Nicki&Stas,10,2,4/29/20 11:25 AM,4708
kate squared housing,,,,
group,10,10,4/29/20 11:34 AM,4712
Individual: cl3944,10,1,4/29/20 11:43 AM,4721
furn 2 and friends!,10,4,4/29/20 11:47 AM,4722
Ferris Biscuit,10,8,4/29/20 11:56 AM,4725
Individual: yl4389,10,1,4/29/20 12:05 PM,4728
614 and friends,10,8,4/29/20 12:09 PM,4729
,10,8,4/29/20 12:18 PM,4732
i want a wheel of brie,10,2,4/29/20 12:27 PM,4733
graisy,10,3,4/29/20 12:36 PM,4734
Doja Cat,10,10,4/29/20 12:45 PM,4738
Individual: sc4644,10,1,4/29/20 12:54 PM,4742
Individual: jcw2220,10,1,4/29/20 12:58 PM,4744
Individual: rcf2134,10,1,4/29/20 1:02 PM,4748
Individual: ll3099,10,1,4/29/20 1:06 PM,4749
InfernoLvl100,10,7,4/29/20 1:10 PM,4752
Individual: jdg2209,10,1,4/29/20 1:19 PM,4754
Individual: apm2196,10,1,4/29/20 1:23 PM,4755
GH Sisters,10,4,4/29/20 1:27 PM,4758
SteveNash,10,2,4/29/20 1:36 PM,4759
Individual: aew2203,10,1,4/29/20 1:45 PM,4760
Noah and Jeffrey,10,2,4/29/20 1:49 PM,4764
Individual: esb2185,10,1,4/29/20 1:58 PM,4768
ME ACTIVE,10,5,4/29/20 2:02 PM,4770
Individual: mak2298,10,1,4/29/20 2:11 PM,4772
Individual: jp4013,10,1,4/29/20 2:15 PM,4773
707LIVESON,10,6,4/29/20 2:19 PM,4776
Individual: rdr2139,10,1,4/29/20 2:28 PM,4781
Individual: km3533,10,1,4/29/20 2:32 PM,4782
narjes and alexa,10,2,4/29/20 2:36 PM,4787
Individual: njd2135,10,1,4/29/20 2:45 PM,4788
suite life of nuss,10,6,4/29/20 2:49 PM,4789
Kat and Soph,10,2,4/29/20 2:58 PM,4792
Individual: dz2428,10,1,4/29/20 3:07 PM,4796
fall2021abcd,10,2,4/29/20 3:11 PM,4797
Individual: jp4011,10,1,4/29/20 3:20 PM,4801
Individual: dfc2126,10,1,4/29/20 3:24 PM,4807
Individual: jls2365,10,1,4/29/20 3:28 PM,4811
Ultimate Frisbee,10,7,4/29/20 3:32 PM,4814
Individual: emy2112,10,1,4/29/20 3:41 PM,4815
nerdalicious,10,4,4/29/20 3:45 PM,4818
Individual: crb2212,10,1,4/29/20 3:54 PM,4821
Just Another Group,10,7,4/29/20 3:58 PM,4824
litato chipz,10,8,4/29/20 4:07 PM,4825
Individual: msm2266,10,1,4/29/20 4:16 PM,4839
Individual: hh2838,10,1,4/29/20 4:20 PM,4840
Crew and Couch,,,,
Potatoes,10,7,4/30/20 9:00 AM,4843
James but with Meme,,,,
Team,10,4,4/30/20 9:09 AM,4844
Individual: gen2109,10,1,4/30/20 9:18 AM,4845
The 'mates,10,6,4/30/20 9:22 AM,4850
Individual: lpd2124,10,1,4/30/20 9:31 AM,4851
Poggers,10,7,4/30/20 9:35 AM,4852
YasminEzgi,10,7,4/30/20 9:44 AM,4855
Kales & Olivia,10,4,4/30/20 9:53 AM,4860
Nussforus,10,6,4/30/20 10:02 AM,4863
imtall,10,2,4/30/20 10:11 AM,4882
pinotnoir545,10,4,4/30/20 10:20 AM,4889
Hot Juan,10,4,4/30/20 10:29 AM,4893
heckcolumbiahousing,10,2,4/30/20 10:38 AM,4896
Suite Life 2,10,7,4/30/20 10:47 AM,4898
Individual: pgl2110,10,1,4/30/20 10:56 AM,4903
Individual: kcn2114,10,1,4/30/20 11:00 AM,4904
alqaim&grayson,10,2,4/30/20 11:04 AM,4912
The Orange Sloths,10,6,4/30/20 11:13 AM,4914
Individual: jm5009,10,1,4/30/20 11:22 AM,4916
Sexy Alma Maters,10,8,4/30/20 11:26 AM,4917
Jj7swim,10,6,4/30/20 11:35 AM,4919
Individual: aso2125,10,1,4/30/20 11:44 AM,4930
Individual: tgs2120,10,1,4/30/20 11:48 AM,4931
Individual: ry2387,10,1,4/30/20 11:52 AM,4933
Annie & Tia,10,2,4/30/20 11:56 AM,4936
Individual: al4008,10,1,4/30/20 12:05 PM,4938
Individual: mee2159,10,1,4/30/20 12:09 PM,4939
DEBBIE,10,9,4/30/20 12:13 PM,4940
Individual: mr3986,10,1,4/30/20 12:22 PM,4944
Multnomah,10,2,4/30/20 12:26 PM,4947
Individual: mlb2278,10,1,4/30/20 12:35 PM,4949
Individual: png2109,10,1,4/30/20 12:39 PM,4950
Giordana and Brenna,10,2,4/30/20 12:43 PM,4951
Individual: ccm2183,10,1,4/30/20 12:52 PM,4953
WienHousing,10,8,4/30/20 12:56 PM,4954
Individual: kmc2291,10,1,4/30/20 1:05 PM,4955
SopHousing,10,4,4/30/20 1:09 PM,4959
Individual: zaw2111,10,1,4/30/20 1:18 PM,4962
212GroupNumber1,10,6,4/30/20 1:22 PM,4966
Maverick,10,5,4/30/20 1:31 PM,4969
Individual: wjm2139,10,1,4/30/20 1:40 PM,4970
Pinkhoodie,10,3,4/30/20 1:44 PM,4973
Individual: mt3407,10,1,4/30/20 1:53 PM,4976
zavems,10,6,4/30/20 1:57 PM,4977
Power Puff Girls,10,6,4/30/20 2:06 PM,4978
Individual: hy2638,10,1,4/30/20 2:15 PM,4979
